date,close,volume,future_return,label,ticker,executive,company
2024-01-02,248.4199981689453,104654200,-0.05418239897870164,0,TSLA,Elon Musk,Tesla
2024-01-03,238.4499969482422,121082600,-0.01891379561566895,0,TSLA,Elon Musk,Tesla
2024-01-04,237.92999267578125,102629300,-0.04501320466004574,0,TSLA,Elon Musk,Tesla
2024-01-05,237.49000549316406,92488900,-0.07831911100802517,0,TSLA,Elon Musk,Tesla
2024-01-08,240.4499969482422,85166600,-0.08542313806123328,0,TSLA,Elon Musk,Tesla
2024-01-09,234.9600067138672,96705700,-0.08260981914997455,0,TSLA,Elon Musk,Tesla
2024-01-10,233.94000244140625,91628500,-0.09429767174649407,0,TSLA,Elon Musk,Tesla
2024-01-11,227.22000122070312,105873600,-0.06614734045660861,0,TSLA,Elon Musk,Tesla
2024-01-12,218.88999938964844,123043800,-0.046096196107750516,0,TSLA,Elon Musk,Tesla
2024-01-16,219.91000366210938,115355000,-0.04897459912287117,0,TSLA,Elon Musk,Tesla
2024-01-17,215.5500030517578,103164400,-0.03581536122200565,0,TSLA,Elon Musk,Tesla
2024-01-18,211.8800048828125,108595400,-0.13804983635042728,0,TSLA,Elon Musk,Tesla
2024-01-19,212.19000244140625,102260300,-0.1363872100873258,0,TSLA,Elon Musk,Tesla
2024-01-22,208.8000030517578,117952500,-0.08558433963023891,0,TSLA,Elon Musk,Tesla
2024-01-23,209.13999938964844,106605900,-0.08391509564394914,0,TSLA,Elon Musk,Tesla
2024-01-24,207.8300018310547,123369900,-0.09883081539699393,0,TSLA,Elon Musk,Tesla
2024-01-25,182.6300048828125,198076800,0.034112662547080584,1,TSLA,Elon Musk,Tesla
2024-01-26,183.25,107343200,0.025429760775494543,1,TSLA,Elon Musk,Tesla
2024-01-29,190.92999267578125,125013100,-0.05169431464834216,0,TSLA,Elon Musk,Tesla
2024-01-30,191.58999633789062,109982300,-0.03387436900895999,0,TSLA,Elon Musk,Tesla
2024-01-31,187.2899932861328,103221400,0.001548446555170802,1,TSLA,Elon Musk,Tesla
2024-02-01,188.86000061035156,91843300,0.0037064330508310935,1,TSLA,Elon Musk,Tesla
2024-02-02,187.91000366210938,110612700,0.030120821413461937,1,TSLA,Elon Musk,Tesla
2024-02-05,181.05999755859375,134294400,0.03904787042720902,1,TSLA,Elon Musk,Tesla
2024-02-06,185.10000610351562,122676000,-0.005834693654470792,0,TSLA,Elon Musk,Tesla
2024-02-07,187.5800018310547,111535200,0.0060241223572982325,1,TSLA,Elon Musk,Tesla
2024-02-08,189.55999755859375,83034000,0.05744882638691898,1,TSLA,Elon Musk,Tesla
2024-02-09,193.57000732421875,84476300,0.03295959798842864,1,TSLA,Elon Musk,Tesla
2024-02-12,188.1300048828125,95498600,0.02992605899059216,1,TSLA,Elon Musk,Tesla
2024-02-13,184.02000427246094,86759500,0.058417561952033736,1,TSLA,Elon Musk,Tesla
2024-02-14,188.7100067138672,81203000,0.046102467482996894,1,TSLA,Elon Musk,Tesla
2024-02-15,200.4499969482422,120831800,-0.04230479349784508,0,TSLA,Elon Musk,Tesla
2024-02-16,199.9499969482422,111346700,-0.0027507029765055854,0,TSLA,Elon Musk,Tesla
2024-02-20,193.75999450683594,104545800,0.030811320138081966,1,TSLA,Elon Musk,Tesla
2024-02-21,194.77000427246094,103500300,0.037326019685772524,1,TSLA,Elon Musk,Tesla
2024-02-22,197.41000366210938,92739500,0.022643235589793424,1,TSLA,Elon Musk,Tesla
2024-02-23,191.97000122070312,78841900,0.055581591400201545,1,TSLA,Elon Musk,Tesla
2024-02-26,199.39999389648438,111747100,-0.05646938240470258,0,TSLA,Elon Musk,Tesla
2024-02-27,199.72999572753906,108645400,-0.09507830892000882,0,TSLA,Elon Musk,Tesla
2024-02-28,202.0399932861328,99806200,-0.1262126353562407,0,TSLA,Elon Musk,Tesla
2024-02-29,201.8800048828125,85907000,-0.11506840907702921,0,TSLA,Elon Musk,Tesla
2024-03-01,202.63999938964844,82243100,-0.13472168937023987,0,TSLA,Elon Musk,Tesla
2024-03-04,188.13999938964844,134334900,-0.05511850298091402,0,TSLA,Elon Musk,Tesla
2024-03-05,180.74000549316406,119660800,-0.017705057595299677,0,TSLA,Elon Musk,Tesla
2024-03-06,176.5399932861328,107920900,-0.039990924589823874,0,TSLA,Elon Musk,Tesla
2024-03-07,178.64999389648438,102129000,-0.0904001928253197,0,TSLA,Elon Musk,Tesla
2024-03-08,175.33999633789062,85544600,-0.06712666396428117,0,TSLA,Elon Musk,Tesla
2024-03-11,177.77000427246094,85391500,-0.022332233364963323,0,TSLA,Elon Musk,Tesla
2024-03-12,177.5399932861328,87391700,-0.03503428070930253,0,TSLA,Elon Musk,Tesla
2024-03-13,169.47999572753906,106524500,0.03646452732100296,1,TSLA,Elon Musk,Tesla
2024-03-14,162.5,126325700,0.0635077373798077,1,TSLA,Elon Musk,Tesla
2024-03-15,163.57000732421875,97146800,0.04438463154461813,1,TSLA,Elon Musk,Tesla
2024-03-18,173.8000030517578,108214400,-0.006731865065600062,0,TSLA,Elon Musk,Tesla
2024-03-19,171.32000732421875,77271400,0.03706508623192717,1,TSLA,Elon Musk,Tesla
2024-03-20,175.66000366210938,83846700,0.02373903041108042,1,TSLA,Elon Musk,Tesla
2024-03-21,172.82000732421875,73178000,0.01718542897838341,1,TSLA,Elon Musk,Tesla
2024-03-22,170.8300018310547,75580600,0.02569805855291159,1,TSLA,Elon Musk,Tesla
2024-03-25,172.6300048828125,74228600,-0.03475641447193967,0,TSLA,Elon Musk,Tesla
2024-03-26,177.6699981689453,113186200,-0.052287912319889905,0,TSLA,Elon Musk,Tesla
2024-03-27,179.8300018310547,81804000,-0.048490247077322086,0,TSLA,Elon Musk,Tesla
2024-03-28,175.7899932861328,77654800,-0.061948915214547054,0,TSLA,Elon Musk,Tesla
2024-04-01,175.22000122070312,81562100,-0.012783960036289479,0,TSLA,Elon Musk,Tesla
2024-04-02,166.6300048828125,116650600,0.0615135311747042,1,TSLA,Elon Musk,Tesla
2024-04-03,168.3800048828125,82950100,0.020073580745978776,1,TSLA,Elon Musk,Tesla
2024-04-04,171.11000061035156,123162000,0.020396268369558577,1,TSLA,Elon Musk,Tesla
2024-04-05,164.89999389648438,143157600,0.037295387403920056,1,TSLA,Elon Musk,Tesla
2024-04-08,172.97999572753906,104423300,-0.066481675824028,0,TSLA,Elon Musk,Tesla
2024-04-09,176.8800048828125,102951700,-0.11177071306369009,0,TSLA,Elon Musk,Tesla
2024-04-10,171.75999450683594,84532400,-0.09495806986617376,0,TSLA,Elon Musk,Tesla
2024-04-11,174.60000610351562,94516000,-0.14129445913712163,0,TSLA,Elon Musk,Tesla
2024-04-12,171.0500030517578,64722700,-0.14030984841747046,0,TSLA,Elon Musk,Tesla
2024-04-15,161.47999572753906,100245300,-0.12032445621663852,0,TSLA,Elon Musk,Tesla
2024-04-16,157.11000061035156,97000000,-0.07911659274572833,0,TSLA,Elon Musk,Tesla
2024-04-17,155.4499969482422,82439700,0.04297206861184084,1,TSLA,Elon Musk,Tesla
2024-04-18,149.92999267578125,96098800,0.13506303601168027,1,TSLA,Elon Musk,Tesla
2024-04-19,147.0500030517578,87074500,0.14444059703214743,1,TSLA,Elon Musk,Tesla
2024-04-22,142.0500030517578,107097600,0.36606827795035746,1,TSLA,Elon Musk,Tesla
2024-04-23,144.67999267578125,124545100,0.2667957427259193,1,TSLA,Elon Musk,Tesla
2024-04-24,162.1300048828125,181178000,0.11015851521907227,1,TSLA,Elon Musk,Tesla
2024-04-25,170.17999267578125,126427500,0.05776238250158075,1,TSLA,Elon Musk,Tesla
2024-04-26,168.2899932861328,109815700,0.07665345338353166,1,TSLA,Elon Musk,Tesla
2024-04-29,194.0500030517578,243869700,-0.04787430249328059,0,TSLA,Elon Musk,Tesla
2024-04-30,183.27999877929688,127031800,-0.0298450526906104,0,TSLA,Elon Musk,Tesla
2024-05-01,179.99000549316406,92829700,-0.029279427254982164,0,TSLA,Elon Musk,Tesla
2024-05-02,180.00999450683594,89148000,-0.04466414938881347,0,TSLA,Elon Musk,Tesla
2024-05-03,181.19000244140625,75491500,-0.07020255560080671,0,TSLA,Elon Musk,Tesla
2024-05-06,184.75999450683594,84390300,-0.06965791026104043,0,TSLA,Elon Musk,Tesla
2024-05-07,177.80999755859375,75045900,-0.001462204096539968,0,TSLA,Elon Musk,Tesla
2024-05-08,174.72000122070312,79969500,-0.004178089070735211,0,TSLA,Elon Musk,Tesla
2024-05-09,171.97000122070312,65950300,0.01668892886442561,1,TSLA,Elon Musk,Tesla
2024-05-10,168.47000122070312,72627200,0.05336264870911207,1,TSLA,Elon Musk,Tesla
2024-05-13,171.88999938964844,67018900,0.017802068587231778,1,TSLA,Elon Musk,Tesla
2024-05-14,177.5500030517578,86407400,0.05097157361985308,1,TSLA,Elon Musk,Tesla
2024-05-15,173.99000549316406,79663000,0.035174406138104006,1,TSLA,Elon Musk,Tesla
2024-05-16,174.83999633789062,59812200,-0.0062914142516953195,0,TSLA,Elon Musk,Tesla
2024-05-17,177.4600067138672,77445800,0.010030422134306058,1,TSLA,Elon Musk,Tesla
2024-05-20,174.9499969482422,61727400,0.01028867152418603,1,TSLA,Elon Musk,Tesla
2024-05-21,186.60000610351562,115266500,-0.05578779915116651,0,TSLA,Elon Musk,Tesla
2024-05-22,180.11000061035156,88313500,-0.007328895229279592,0,TSLA,Elon Musk,Tesla
2024-05-23,173.74000549316406,71975500,0.024979833087788096,1,TSLA,Elon Musk,Tesla
2024-05-24,179.24000549316406,65584500,-0.016458447425922215,0,TSLA,Elon Musk,Tesla
2024-05-28,176.75,59736600,-0.011202238911112094,0,TSLA,Elon Musk,Tesla
2024-05-29,176.19000244140625,54782600,-0.006754086071381929,0,TSLA,Elon Musk,Tesla
2024-05-30,178.7899932861328,77618400,-0.004754129854271262,0,TSLA,Elon Musk,Tesla
2024-05-31,178.0800018310547,67314600,-0.003369306476562447,0,TSLA,Elon Musk,Tesla
2024-06-03,176.2899932861328,68568900,-0.014181179279655988,0,TSLA,Elon Musk,Tesla
2024-06-04,174.77000427246094,60056300,-0.023516624763275745,0,TSLA,Elon Musk,Tesla
2024-06-05,175.0,57953800,0.013085675920758929,1,TSLA,Elon Musk,Tesla
2024-06-06,177.94000244140625,69887000,0.025458012347665083,1,TSLA,Elon Musk,Tesla
2024-06-07,177.47999572753906,56244900,0.0029862451659651273,1,TSLA,Elon Musk,Tesla
2024-06-10,173.7899932861328,50774600,0.07854312493585101,1,TSLA,Elon Musk,Tesla
2024-06-11,170.66000366210938,64761900,0.08320635558145677,1,TSLA,Elon Musk,Tesla
2024-06-12,177.2899932861328,90389400,0.024141317616151715,1,TSLA,Elon Musk,Tesla
2024-06-13,182.47000122070312,118984100,0.0029593537705941806,1,TSLA,Elon Musk,Tesla
2024-06-14,178.00999450683594,82038200,0.025672756953224067,1,TSLA,Elon Musk,Tesla
2024-06-17,187.44000244140625,109786100,-0.0004801341054119857,0,TSLA,Elon Musk,Tesla
2024-06-18,184.86000061035156,68982300,0.062263304494392685,1,TSLA,Elon Musk,Tesla
2024-06-20,181.57000732421875,55893100,0.08729410257953109,1,TSLA,Elon Musk,Tesla
2024-06-21,183.00999450683594,61937300,0.08125244971482214,1,TSLA,Elon Musk,Tesla
2024-06-24,182.5800018310547,61992100,0.14941394734205152,1,TSLA,Elon Musk,Tesla
2024-06-25,187.35000610351562,62905700,0.23437409646551563,1,TSLA,Elon Musk,Tesla
2024-06-26,196.3699951171875,95737100,0.2547232546530877,1,TSLA,Elon Musk,Tesla
2024-06-27,197.4199981689453,72746500,0.27403508563108525,1,TSLA,Elon Musk,Tesla
2024-06-28,197.8800048828125,95438100,0.27824942490374965,1,TSLA,Elon Musk,Tesla
2024-07-01,209.86000061035156,135691400,0.2500237577876283,1,TSLA,Elon Musk,Tesla
2024-07-02,231.25999450683594,205047900,0.1383724639751436,1,TSLA,Elon Musk,Tesla
2024-07-03,246.38999938964844,166561500,-0.02175413216294992,0,TSLA,Elon Musk,Tesla
2024-07-05,251.52000427246094,154501200,-0.013080504488851504,0,TSLA,Elon Musk,Tesla
2024-07-08,252.94000244140625,157219600,-0.001186064081846083,0,TSLA,Elon Musk,Tesla
2024-07-09,262.3299865722656,160210900,-0.021995156135466737,0,TSLA,Elon Musk,Tesla
2024-07-10,263.260009765625,128519400,-0.056066281311641424,0,TSLA,Elon Musk,Tesla
2024-07-11,241.02999877929688,221707300,0.034020648839444466,1,TSLA,Elon Musk,Tesla
2024-07-12,248.22999572753906,155955800,-0.03637754878426673,0,TSLA,Elon Musk,Tesla
2024-07-15,252.63999938964844,146912900,-0.004472786912375208,0,TSLA,Elon Musk,Tesla
2024-07-16,256.55999755859375,126332500,-0.03967879939450156,0,TSLA,Elon Musk,Tesla
2024-07-17,248.5,115584800,-0.13082492759290115,0,TSLA,Elon Musk,Tesla
2024-07-18,249.22999572753906,110869000,-0.11627812151158687,0,TSLA,Elon Musk,Tesla
2024-07-19,239.1999969482422,87403900,-0.08110365444813163,0,TSLA,Elon Musk,Tesla
2024-07-22,251.50999450683594,101225400,-0.0771738254035577,0,TSLA,Elon Musk,Tesla
2024-07-23,246.3800048828125,111928200,-0.0964364367836024,0,TSLA,Elon Musk,Tesla
2024-07-24,215.99000549316406,167942900,0.07444789769017164,1,TSLA,Elon Musk,Tesla
2024-07-25,220.25,100636500,-0.015391597682853291,0,TSLA,Elon Musk,Tesla
2024-07-26,219.8000030517578,94604100,-0.05518655466058463,0,TSLA,Elon Musk,Tesla
2024-07-29,232.10000610351562,129201800,-0.14312796358086757,0,TSLA,Elon Musk,Tesla
2024-07-30,222.6199951171875,100560300,-0.09873325042509663,0,TSLA,Elon Musk,Tesla
2024-07-31,232.07000732421875,67497000,-0.1736976409927319,0,TSLA,Elon Musk,Tesla
2024-08-01,216.86000061035156,83861900,-0.08309510385383985,0,TSLA,Elon Musk,Tesla
2024-08-02,207.6699981689453,82880100,-0.03693358807999582,0,TSLA,Elon Musk,Tesla
2024-08-05,198.8800048828125,100308800,-0.006989135938866639,0,TSLA,Elon Musk,Tesla
2024-08-06,200.63999938964844,73783900,0.035835339230853296,1,TSLA,Elon Musk,Tesla
2024-08-07,191.75999450683594,71159800,0.050166930807007425,1,TSLA,Elon Musk,Tesla
2024-08-08,198.83999633789062,65033900,0.07694630523809896,1,TSLA,Elon Musk,Tesla
2024-08-09,200.0,58648300,0.0805999755859375,1,TSLA,Elon Musk,Tesla
2024-08-12,197.49000549316406,64044900,0.1277532787775044,1,TSLA,Elon Musk,Tesla
2024-08-13,207.8300018310547,76247400,0.06385028222849241,1,TSLA,Elon Musk,Tesla
2024-08-14,201.3800048828125,70250000,0.10869996453911457,1,TSLA,Elon Musk,Tesla
2024-08-15,214.13999938964844,89848500,-0.016251030809087068,0,TSLA,Elon Musk,Tesla
2024-08-16,216.1199951171875,88765100,0.019433704895069348,1,TSLA,Elon Musk,Tesla
2024-08-19,222.72000122070312,76435200,-0.04269932855025473,0,TSLA,Elon Musk,Tesla
2024-08-20,221.10000610351562,74001200,-0.05377656744198244,0,TSLA,Elon Musk,Tesla
2024-08-21,223.27000427246094,70146000,-0.07847003151879246,0,TSLA,Elon Musk,Tesla
2024-08-22,210.66000366210938,79514500,-0.020791820025968768,0,TSLA,Elon Musk,Tesla
2024-08-23,220.32000732421875,81525200,-0.02818630404604453,0,TSLA,Elon Musk,Tesla
2024-08-26,213.2100067138672,59301200,-0.01224145456669041,0,TSLA,Elon Musk,Tesla
2024-08-27,209.2100067138672,62821400,0.04875482348314506,1,TSLA,Elon Musk,Tesla
2024-08-28,205.75,64116400,0.11868771892561512,1,TSLA,Elon Musk,Tesla
2024-08-29,206.27999877929688,62308800,0.021572605073569586,1,TSLA,Elon Musk,Tesla
2024-08-30,214.11000061035156,63370600,0.010088289458465143,1,TSLA,Elon Musk,Tesla
2024-09-03,210.60000610351562,76714200,0.07393158411294923,1,TSLA,Elon Musk,Tesla
2024-09-04,219.41000366210938,80651800,0.03974295189444459,1,TSLA,Elon Musk,Tesla
2024-09-05,230.1699981689453,119355000,-0.0015640640101466275,0,TSLA,Elon Musk,Tesla
2024-09-06,210.72999572753906,112177000,0.092820186756344,1,TSLA,Elon Musk,Tesla
2024-09-09,216.27000427246094,67443500,0.04859663522082911,1,TSLA,Elon Musk,Tesla
2024-09-10,226.1699981689453,78891100,0.007516456479662335,1,TSLA,Elon Musk,Tesla
2024-09-11,228.1300048828125,83548600,-0.0040766576717869525,0,TSLA,Elon Musk,Tesla
2024-09-12,229.80999755859375,71894900,0.061398549933642424,1,TSLA,Elon Musk,Tesla
2024-09-13,230.2899932861328,59515100,0.03456514371415594,1,TSLA,Elon Musk,Tesla
2024-09-16,226.77999877929688,54323000,0.10238998741375299,1,TSLA,Elon Musk,Tesla
2024-09-17,227.8699951171875,66761600,0.11585557432296698,1,TSLA,Elon Musk,Tesla
2024-09-18,227.1999969482422,78010200,0.131249966839669,1,TSLA,Elon Musk,Tesla
2024-09-19,243.9199981689453,102694600,0.042226972487199525,1,TSLA,Elon Musk,Tesla
2024-09-20,238.25,99879100,0.09322137022068468,1,TSLA,Elon Musk,Tesla
2024-09-23,250.0,86927200,0.04652001953125,1,TSLA,Elon Musk,Tesla
2024-09-24,254.27000427246094,88491000,0.01474804215283165,1,TSLA,Elon Musk,Tesla
2024-09-25,257.0199890136719,65034300,-0.031125924376198568,0,TSLA,Elon Musk,Tesla
2024-09-26,254.22000122070312,67142200,-0.05333961723500084,0,TSLA,Elon Musk,Tesla
2024-09-27,260.4599914550781,70988100,-0.039852530002918655,0,TSLA,Elon Musk,Tesla
2024-09-30,261.6300048828125,80705700,-0.07950159639019387,0,TSLA,Elon Musk,Tesla
2024-10-01,258.0199890136719,87397600,-0.05239899848594863,0,TSLA,Elon Musk,Tesla
2024-10-02,249.02000427246094,93983900,-0.03200546576162968,0,TSLA,Elon Musk,Tesla
2024-10-03,240.66000366210938,80729200,-0.007853400485699435,0,TSLA,Elon Musk,Tesla
2024-10-04,250.0800018310547,86573200,-0.12907868899130973,0,TSLA,Elon Musk,Tesla
2024-10-07,240.8300018310547,68113300,-0.08998047587171923,0,TSLA,Elon Musk,Tesla
2024-10-08,244.5,56303200,-0.10196316022814417,0,TSLA,Elon Musk,Tesla
2024-10-09,241.0500030517578,66289500,-0.08180875739905667,0,TSLA,Elon Musk,Tesla
2024-10-10,238.77000427246094,83087100,-0.07488379847918246,0,TSLA,Elon Musk,Tesla
2024-10-11,217.8000030517578,142628900,0.013314939650369164,1,TSLA,Elon Musk,Tesla
2024-10-14,219.16000366210938,86291900,-0.0014144805320942123,0,TSLA,Elon Musk,Tesla
2024-10-15,219.57000732421875,62988800,-0.007286997541303734,0,TSLA,Elon Musk,Tesla
2024-10-16,221.3300018310547,49632800,-0.03469935332324538,0,TSLA,Elon Musk,Tesla
2024-10-17,220.88999938964844,50791800,0.17922953373205086,1,TSLA,Elon Musk,Tesla
2024-10-18,220.6999969482422,49611900,0.2197100415209148,1,TSLA,Elon Musk,Tesla
2024-10-21,218.85000610351562,47329000,0.19949738379928708,1,TSLA,Elon Musk,Tesla
2024-10-22,217.97000122070312,43268700,0.19062250566718017,1,TSLA,Elon Musk,Tesla
2024-10-23,213.64999389648438,80938900,0.20547622349923575,1,TSLA,Elon Musk,Tesla
2024-10-24,260.4800109863281,204491900,-0.04080929220849288,0,TSLA,Elon Musk,Tesla
2024-10-25,269.19000244140625,161611900,-0.07507710736124473,0,TSLA,Elon Musk,Tesla
2024-10-28,262.510009765625,107653600,-0.07493052720273874,0,TSLA,Elon Musk,Tesla
2024-10-29,259.5199890136719,80521800,-0.031134351550238238,0,TSLA,Elon Musk,Tesla
2024-10-30,257.54998779296875,53993600,0.12028737120823073,1,TSLA,Elon Musk,Tesla
2024-10-31,249.85000610351562,66575300,0.18835299743437378,1,TSLA,Elon Musk,Tesla
2024-11-01,248.97999572753906,57544800,0.2901438136910281,1,TSLA,Elon Musk,Tesla
2024-11-04,242.83999633789062,68802400,0.44127822960846036,1,TSLA,Elon Musk,Tesla
2024-11-05,251.44000244140625,69282500,0.3064348832518164,1,TSLA,Elon Musk,Tesla
2024-11-06,288.5299987792969,165228700,0.1445603286713457,1,TSLA,Elon Musk,Tesla
2024-11-07,296.9100036621094,117309200,0.04806166460430704,1,TSLA,Elon Musk,Tesla
2024-11-08,321.2200012207031,204782800,-0.0015565655877588429,0,TSLA,Elon Musk,Tesla
2024-11-11,350.0,210521600,-0.03217145647321429,0,TSLA,Elon Musk,Tesla
2024-11-12,328.489990234375,155726000,0.05330454591061282,1,TSLA,Elon Musk,Tesla
2024-11-13,330.239990234375,125405600,0.03570133507015421,1,TSLA,Elon Musk,Tesla
2024-11-14,311.17999267578125,120726100,0.09145839270684981,1,TSLA,Elon Musk,Tesla
2024-11-15,320.7200012207031,114440300,0.09927661579166672,1,TSLA,Elon Musk,Tesla
2024-11-18,338.739990234375,126085600,-0.0004427994946229817,0,TSLA,Elon Musk,Tesla
2024-11-19,346.0,88852500,-0.022456615646450507,0,TSLA,Elon Musk,Tesla
2024-11-20,342.0299987792969,66340700,-0.02672275579183091,0,TSLA,Elon Musk,Tesla
2024-11-21,339.6400146484375,58011700,0.016252469601927305,1,TSLA,Elon Musk,Tesla
2024-11-22,352.55999755859375,89140700,0.012848873413507473,1,TSLA,Elon Musk,Tesla
2024-11-25,338.5899963378906,95890900,0.03789248716326585,1,TSLA,Elon Musk,Tesla
2024-11-26,338.2300109863281,62295900,0.05824433388393035,1,TSLA,Elon Musk,Tesla
2024-11-27,332.8900146484375,57896400,0.10994615030610168,1,TSLA,Elon Musk,Tesla
2024-11-29,345.1600036621094,37167600,0.12765093606189032,1,TSLA,Elon Musk,Tesla
2024-12-02,357.0899963378906,77986500,0.09157358800969992,1,TSLA,Elon Musk,Tesla
2024-12-03,351.4200134277344,58267200,0.14105621453695077,1,TSLA,Elon Musk,Tesla
2024-12-04,357.92999267578125,50810900,0.18674041769513117,1,TSLA,Elon Musk,Tesla
2024-12-05,369.489990234375,81403600,0.1315597638742698,1,TSLA,Elon Musk,Tesla
2024-12-06,389.2200012207031,81455800,0.12078004629306927,1,TSLA,Elon Musk,Tesla
2024-12-09,389.7900085449219,96359200,0.1878703375238273,1,TSLA,Elon Musk,Tesla
2024-12-10,400.989990234375,97563600,0.1966881893263438,1,TSLA,Elon Musk,Tesla
2024-12-11,424.7699890136719,104287600,0.03616078411002393,1,TSLA,Elon Musk,Tesla
2024-12-12,418.1000061035156,87752200,0.04321934240714857,1,TSLA,Elon Musk,Tesla
2024-12-13,436.2300109863281,89000200,-0.034775263154028666,0,TSLA,Elon Musk,Tesla
2024-12-16,463.0199890136719,114083800,-0.07001853846357153,0,TSLA,Elon Musk,Tesla
2024-12-17,479.8599853515625,131223000,-0.03663565854399362,0,TSLA,Elon Musk,Tesla
2024-12-18,440.1300048828125,149340800,0.03180878341554467,1,TSLA,Elon Musk,Tesla
2024-12-19,436.1700134277344,118566100,-0.010340027115074082,0,TSLA,Elon Musk,Tesla
2024-12-20,421.05999755859375,132216200,-0.008668583854196337,0,TSLA,Elon Musk,Tesla
2024-12-23,430.6000061035156,72698100,-0.06214586480798129,0,TSLA,Elon Musk,Tesla
2024-12-24,462.2799987792969,59551800,-0.17954486505834338,0,TSLA,Elon Musk,Tesla
2024-12-26,454.1300048828125,76366400,-0.09620593656365072,0,TSLA,Elon Musk,Tesla
2024-12-27,431.6600036621094,82666800,-0.04774594749175217,0,TSLA,Elon Musk,Tesla
2024-12-30,417.4100036621094,64941000,-0.055221528253562684,0,TSLA,Elon Musk,Tesla
2024-12-31,403.8399963378906,76825100,-0.022038416147958265,0,TSLA,Elon Musk,Tesla
2025-01-02,379.2799987792969,109710700,0.04076142033546646,1,TSLA,Elon Musk,Tesla
2025-01-03,410.44000244140625,95423300,-0.017371613001660013,0,TSLA,Elon Musk,Tesla
2025-01-06,411.04998779296875,85516500,-0.03573775180065224,0,TSLA,Elon Musk,Tesla
2025-01-07,394.3599853515625,75699500,0.08586067838235471,1,TSLA,Elon Musk,Tesla
2025-01-08,394.94000244140625,73038800,0.04780474190029297,1,TSLA,Elon Musk,Tesla
2025-01-10,394.739990234375,62287300,0.08045804973235077,1,TSLA,Elon Musk,Tesla
2025-01-13,403.30999755859375,67580500,0.05147407674318547,1,TSLA,Elon Musk,Tesla
2025-01-14,396.3599853515625,84565000,0.04730548161507567,1,TSLA,Elon Musk,Tesla
2025-01-15,428.2200012207031,81375500,-0.03699032341491855,0,TSLA,Elon Musk,Tesla
2025-01-16,413.82000732421875,68335200,-0.017495579294890713,0,TSLA,Elon Musk,Tesla
2025-01-17,426.5,94991400,-0.06881595803872362,0,TSLA,Elon Musk,Tesla
2025-01-21,424.07000732421875,87320900,-0.06126349550220691,0,TSLA,Elon Musk,Tesla
2025-01-22,415.1099853515625,60963300,-0.06265804284620775,0,TSLA,Elon Musk,Tesla
2025-01-23,412.3800048828125,50690600,-0.029341883603095954,0,TSLA,Elon Musk,Tesla
2025-01-24,406.5799865722656,56427100,-0.004869842427421296,0,TSLA,Elon Musk,Tesla
2025-01-27,397.1499938964844,58125500,-0.03391665977014727,0,TSLA,Elon Musk,Tesla
2025-01-28,398.0899963378906,48910700,-0.014770541678775752,0,TSLA,Elon Musk,Tesla
2025-01-29,389.1000061035156,68033600,-0.028090445911926946,0,TSLA,Elon Musk,Tesla
2025-01-30,400.2799987792969,98092900,-0.06485458062917536,0,TSLA,Elon Musk,Tesla
2025-01-31,404.6000061035156,83283600,-0.10622839925348845,0,TSLA,Elon Musk,Tesla
2025-02-03,383.67999267578125,93732100,-0.08587881129704004,0,TSLA,Elon Musk,Tesla
2025-02-04,392.2099914550781,57072200,-0.16243847133704437,0,TSLA,Elon Musk,Tesla
2025-02-05,378.1700134277344,57223300,-0.11016210218389065,0,TSLA,Elon Musk,Tesla
2025-02-06,374.32000732421875,77918200,-0.04910238438548807,0,TSLA,Elon Musk,Tesla
2025-02-07,361.6199951171875,70298300,-0.015983626064216373,0,TSLA,Elon Musk,Tesla
2025-02-10,350.7300109863281,77514900,0.009636969347815891,1,TSLA,Elon Musk,Tesla
2025-02-11,328.5,118543400,0.0975951219439688,1,TSLA,Elon Musk,Tesla
2025-02-12,336.510009765625,105382700,0.05316330454276687,1,TSLA,Elon Musk,Tesla
